user_id,day,day_of_week,time,latitude,longitude,POI_id
285,9,6,21:32:05,31.211788194444445,121.4775328233507,7888316297708235041
285,9,6,21:32:34,31.211788194444445,121.4775328233507,4247104193607905358
292,9,6,22:04:48,31.215576171875,121.44491577148438,10416127221420963790
331,9,6,22:28:48,31.292631149291992,121.49691009521484,10804612149395733050
331,9,6,22:29:21,31.292631149291992,121.49691009521484,4310240715305234267
331,9,6,22:29:56,31.292631149291992,121.49691009521484,10173593784908884544
331,9,6,22:30:47,31.292631149291992,121.49691009521484,10538171107080902364
363,9,6,22:59:15,31.28997,121.5013,7204059353447188106
410,9,6,23:18:35,31.301157497829863,121.50644504123264,13960856980281719771
120,9,6,23:19:31,31.194980621337891,121.44940185546876,7083354404946304962
120,9,6,23:20:00,31.194980621337891,121.44940185546876,9823579682111075008
120,9,6,23:20:28,31.196855545043945,121.44478607177734,515150630444632867
392,9,6,23:32:19,31.29157362196181,121.50017198350696,10531031763380128260
422,9,6,23:33:02,31.291533745659724,121.50015706380208,17566112476600690967
392,9,6,23:33:12,31.29157362196181,121.50017198350696,14617788859574890282
392,9,6,23:34:53,31.29157362196181,121.50017198350696,2570034103879556780
277,10,7,00:17:15,31.292586,121.49717,6837418791211109903
446,10,7,00:21:52,31.191120147705082,121.59449005126952,2364985767564802562
163,10,7,01:13:06,31.290562000000001,121.50095,11836276988633524937
308,10,7,11:02:53,31.336573000000001,121.50436999999999,1758123765954496278
375,10,7,11:35:20,31.189710286458332,121.59502495659724,2364985767564802562
406,10,7,12:24:42,31.195583343505859,121.44957733154295,8537452228210701179
238,10,7,13:24:59,31.305271148681641,121.50238037109376,10340486570889195982
352,10,7,13:43:37,31.300569118923612,121.5082058376736,10477213912351844482
103,10,7,17:52:57,31.195694444444445,121.44955512152778,15816538409797329025
140,10,7,20:04:12,31.192544000000002,121.58973899999999,2364985767564802562
410,10,7,23:44:35,31.302931999999998,121.503844,6536964950259338859
216,10,7,23:56:28,31.195564270019531,121.4495849609375,15816538409797329025
103,11,1,00:24:35,31.19578911675347,121.44983262803819,15816538409797329025
308,11,1,01:05:39,31.334586999999999,121.499084,15200819059768885509
296,11,1,12:17:46,31.297750473022461,121.50081634521484,4126461620758821145
399,11,1,15:21:05,31.291574000000001,121.50017200000001,13608955944978644005
399,11,1,15:23:12,31.291574000000001,121.50017200000001,9131276545502795994
391,11,1,15:42:08,31.189392361111111,121.60050537109376,2364985767564802562
409,11,1,16:41:46,31.295287999999999,121.504616,10173593784908884544
70,11,1,19:42:24,31.256844075520835,121.49045681423613,12049963023346248875
350,11,1,19:45:39,31.196953000000001,121.44450000000001,10297246355724194510
388,11,1,19:50:23,31.300825119018555,121.50998687744141,9131276545502795994
182,11,1,19:51:53,31.190129665798612,121.59244357638887,11674340412308245993
451,11,1,19:53:33,31.291637641059022,121.50051676432292,15582645069115184694
451,11,1,19:55:24,31.291637641059022,121.50051676432292,15588308480676188216
133,11,1,19:55:31,31.21575,121.456,5702358383874580946
451,11,1,19:55:52,31.291637641059022,121.50051676432292,2622545590406028207
133,11,1,19:55:54,31.21575,121.456,11430227670450674181
133,11,1,19:56:34,31.21575,121.456,3186384741115308130
451,11,1,21:51:12,31.291637641059022,121.50051676432292,11110358410097043374
3,11,1,22:52:55,31.189804077148441,121.59153747558594,2364985767564802562
410,11,1,23:19:44,31.301386447482638,121.50722249348958,9500673556158866486
238,11,1,23:21:35,31.190916061401367,121.59738922119141,15491258908671437384
291,11,1,23:57:16,31.192646,121.58979100000001,9065885116722798601
